id,distance,time,from_airport,to_airport
32571,NULL,NULL,3393,6394
32572,NULL,NULL,3371,3382
32573,NULL,NULL,3371,6347
32574,NULL,NULL,3395,3382
32575,NULL,NULL,4109,3404
32576,NULL,NULL,4109,3382
32577,NULL,NULL,3404,4109
32578,NULL,NULL,3400,4108
32579,NULL,NULL,6384,3393
32580,NULL,NULL,6384,3382
32581,NULL,NULL,6384,3390
32582,NULL,NULL,4055,3382
32583,NULL,NULL,3382,3375
32584,NULL,NULL,3382,3393
32585,NULL,NULL,3382,3371
32586,NULL,NULL,3382,3395
32587,NULL,NULL,3382,4109
32588,NULL,NULL,3382,6384
32589,NULL,NULL,3382,4055
32590,NULL,NULL,3382,3394
32591,NULL,NULL,3382,6376
32592,NULL,NULL,3382,6400
32593,NULL,NULL,3382,3373
32594,NULL,NULL,3382,3374
32595,NULL,NULL,3382,4108
32596,NULL,NULL,3382,3379
32597,NULL,NULL,3382,3383
32598,NULL,NULL,3394,3382
32599,NULL,NULL,3394,3388
32600,NULL,NULL,6376,3382
32601,NULL,NULL,6400,3382
32602,NULL,NULL,3388,3394
32603,NULL,NULL,3373,3382
32604,NULL,NULL,3373,3383
32605,NULL,NULL,6347,3371
32606,NULL,NULL,3374,3382
32607,NULL,NULL,3390,6384
32608,NULL,NULL,4108,3400
32609,NULL,NULL,4108,3382
32610,NULL,NULL,3379,3382
32611,NULL,NULL,3383,3382
32612,NULL,NULL,3383,3373
32613,NULL,NULL,6394,3393
32614,NULL,NULL,253,1044
32615,NULL,NULL,253,4162
32616,NULL,NULL,253,245
32617,NULL,NULL,253,246
32618,NULL,NULL,248,1063
32619,NULL,NULL,1044,253
32620,NULL,NULL,1044,1094
32621,NULL,NULL,883,245
32622,NULL,NULL,4162,253
32623,NULL,NULL,4162,1084
32624,NULL,NULL,1074,1094
32625,NULL,NULL,245,253
32626,NULL,NULL,245,883
32627,NULL,NULL,245,897
32628,NULL,NULL,245,970
32629,NULL,NULL,245,891
32630,NULL,NULL,1084,4162
32631,NULL,NULL,1084,1094
32632,NULL,NULL,1084,5665
32633,NULL,NULL,1084,1063
32634,NULL,NULL,897,245
32635,NULL,NULL,1059,5665
32636,NULL,NULL,970,245
32637,NULL,NULL,1097,1094
32638,NULL,NULL,280,246
32639,NULL,NULL,1094,1044
32640,NULL,NULL,1094,1074
32641,NULL,NULL,1094,1084
32642,NULL,NULL,1094,1097
32643,NULL,NULL,246,253
32644,NULL,NULL,246,280
32645,NULL,NULL,5665,1084
32646,NULL,NULL,5665,1059
32647,NULL,NULL,1063,248
32648,NULL,NULL,1063,1084
32649,NULL,NULL,891,245
32650,NULL,NULL,4309,1737
32651,NULL,NULL,1555,1737
32652,NULL,NULL,309,1742
32653,NULL,NULL,1742,309
32654,NULL,NULL,1742,1551
32655,NULL,NULL,1742,1550
32656,NULL,NULL,1737,4309
32657,NULL,NULL,1737,1555
32658,NULL,NULL,1737,1551
32659,NULL,NULL,1551,1742
32660,NULL,NULL,1551,1737
32661,NULL,NULL,1550,1742
32662,NULL,NULL,2749,2709
32663,NULL,NULL,2442,2501
32664,NULL,NULL,2442,2443
32665,NULL,NULL,2442,2487
32666,NULL,NULL,2442,4061
32667,NULL,NULL,2442,2564
32668,NULL,NULL,2442,2471
32669,NULL,NULL,2442,2452
32670,NULL,NULL,2442,2509
32671,NULL,NULL,2442,2496
32672,NULL,NULL,2442,2650
32673,NULL,NULL,2442,2476
32674,NULL,NULL,2442,2460
32675,NULL,NULL,2442,2461
32676,NULL,NULL,2442,2497
32677,NULL,NULL,2006,2650
32678,NULL,NULL,2006,3361
32679,NULL,NULL,2651,2649
32680,NULL,NULL,2651,2662
32681,NULL,NULL,2651,2650
32682,NULL,NULL,5476,2729
32683,NULL,NULL,2802,2792
32684,NULL,NULL,2802,2789
32685,NULL,NULL,2641,2802
32686,NULL,NULL,2641,2649
32687,NULL,NULL,2641,2650
32688,NULL,NULL,2699,2650
32689,NULL,NULL,2705,2709
32690,NULL,NULL,2710,2709
32691,NULL,NULL,2642,2665
32692,NULL,NULL,2642,2650
32693,NULL,NULL,2642,2664
32694,NULL,NULL,2708,2709
32695,NULL,NULL,2708,2713
32696,NULL,NULL,2708,2729
32697,NULL,NULL,2501,2442
32698,NULL,NULL,2709,2749
32699,NULL,NULL,2709,2705
32700,NULL,NULL,2709,2710
32701,NULL,NULL,2709,2708
32702,NULL,NULL,2709,2715
32703,NULL,NULL,2709,2714
32704,NULL,NULL,2709,2713
32705,NULL,NULL,2709,6055
32706,NULL,NULL,2709,3533
32707,NULL,NULL,2709,2724
32708,NULL,NULL,2709,2728
32709,NULL,NULL,2709,2789
32710,NULL,NULL,2709,2745
32711,NULL,NULL,2709,3576
32712,NULL,NULL,2709,2731
32713,NULL,NULL,2709,2733
32714,NULL,NULL,2709,2734
32715,NULL,NULL,2709,2739
32716,NULL,NULL,2709,2706
32717,NULL,NULL,2709,2650
32718,NULL,NULL,2709,2748
32719,NULL,NULL,2709,2753
32720,NULL,NULL,2709,2755
32721,NULL,NULL,2709,2756
32722,NULL,NULL,2656,2650
32723,NULL,NULL,2851,2673
32724,NULL,NULL,2851,2789
32725,NULL,NULL,2851,3576
32726,NULL,NULL,2851,2650
32727,NULL,NULL,2785,2789
32728,NULL,NULL,6066,2789
32729,NULL,NULL,2645,2662
32730,NULL,NULL,2645,2650
32731,NULL,NULL,2715,2709
32732,NULL,NULL,2715,2688
32733,NULL,NULL,2443,2442
32734,NULL,NULL,2443,2789
32735,NULL,NULL,2443,2650
32736,NULL,NULL,4312,2651
32737,NULL,NULL,4312,2649
32738,NULL,NULL,4312,2662
32739,NULL,NULL,4312,2650
32740,NULL,NULL,2487,2442
32741,NULL,NULL,2714,2709
32742,NULL,NULL,2713,2708
32743,NULL,NULL,2713,2709
32744,NULL,NULL,1852,3576
32745,NULL,NULL,1852,2650
32746,NULL,NULL,2812,2792
32747,NULL,NULL,2812,2789
32748,NULL,NULL,2812,2808
32749,NULL,NULL,3670,2650
32750,NULL,NULL,2729,5476
32751,NULL,NULL,2729,2708
32752,NULL,NULL,2729,2724
32753,NULL,NULL,2729,2731
32754,NULL,NULL,2729,2739
32755,NULL,NULL,2729,2753
32756,NULL,NULL,6055,2709
32757,NULL,NULL,3988,2555
32758,NULL,NULL,3988,2564
32759,NULL,NULL,3988,2673
32760,NULL,NULL,3988,2789
32761,NULL,NULL,3988,2650
32762,NULL,NULL,3988,3361
32763,NULL,NULL,3533,2709
32764,NULL,NULL,2555,3988
32765,NULL,NULL,2555,2650
32766,NULL,NULL,340,1229
32767,NULL,NULL,4061,2442
32768,NULL,NULL,4061,2497
32769,NULL,NULL,2560,2564
32770,NULL,NULL,2560,2650
32771,NULL,NULL,2564,2442
32772,NULL,NULL,2564,3988
32773,NULL,NULL,2564,2560
32774,NULL,NULL,2564,2789
32775,NULL,NULL,2564,2650
32776,NULL,NULL,2673,2851
32777,NULL,NULL,2673,3988
32778,NULL,NULL,2673,2789
32779,NULL,NULL,2673,1229
32780,NULL,NULL,2673,2650
32781,NULL,NULL,2673,2688
32782,NULL,NULL,2724,2709
32783,NULL,NULL,2724,2729
32784,NULL,NULL,2471,2442
32785,NULL,NULL,2471,3988
32786,NULL,NULL,2554,2789
32787,NULL,NULL,2657,4075
32788,NULL,NULL,2657,2650
32789,NULL,NULL,2649,2651
32790,NULL,NULL,2649,2641
32791,NULL,NULL,2649,4312
32792,NULL,NULL,2649,2762
32793,NULL,NULL,2649,2650
32794,NULL,NULL,2649,2476
32795,NULL,NULL,2649,2771
32796,NULL,NULL,2801,2789
32797,NULL,NULL,3797,2789
32798,NULL,NULL,3797,2650
32799,NULL,NULL,2792,2802
32800,NULL,NULL,2792,2812
32801,NULL,NULL,2792,2789
32802,NULL,NULL,3484,2789
32803,NULL,NULL,3484,2650
32804,NULL,NULL,2728,2709
32805,NULL,NULL,2789,2802
32806,NULL,NULL,2789,2709
32807,NULL,NULL,2789,2851
32808,NULL,NULL,2789,2785
32809,NULL,NULL,2789,6066
32810,NULL,NULL,2789,2443
32811,NULL,NULL,2789,2812
32812,NULL,NULL,2789,3988
32813,NULL,NULL,2789,2564
32814,NULL,NULL,2789,2673
32815,NULL,NULL,2789,2554
32816,NULL,NULL,2789,2801
32817,NULL,NULL,2789,3797
32818,NULL,NULL,2789,2792
32819,NULL,NULL,2789,3484
32820,NULL,NULL,2789,2762
32821,NULL,NULL,2789,1229
32822,NULL,NULL,2789,3576
32823,NULL,NULL,2789,2781
32824,NULL,NULL,2789,2809
32825,NULL,NULL,2789,1760
32826,NULL,NULL,2789,2440
32827,NULL,NULL,2789,2650
32828,NULL,NULL,2789,3469
32829,NULL,NULL,2789,2796
32830,NULL,NULL,2789,2807
32831,NULL,NULL,2789,2806
32832,NULL,NULL,2789,2804
32833,NULL,NULL,2789,2688
32834,NULL,NULL,2789,2771
32835,NULL,NULL,2762,2649
32836,NULL,NULL,2762,2789
32837,NULL,NULL,2762,2771
32838,NULL,NULL,2662,2651
32839,NULL,NULL,2662,2645
32840,NULL,NULL,2662,4312
32841,NULL,NULL,2662,2650
32842,NULL,NULL,1229,340
32843,NULL,NULL,1229,2673
32844,NULL,NULL,1229,2789
32845,NULL,NULL,1229,1386
32846,NULL,NULL,1229,2650
32847,NULL,NULL,1229,2688
32848,NULL,NULL,3878,3576
32849,NULL,NULL,2745,2709
32850,NULL,NULL,2745,2688
32851,NULL,NULL,2452,2442
32852,NULL,NULL,2452,2650
32853,NULL,NULL,1824,2650
32854,NULL,NULL,3576,2709
32855,NULL,NULL,3576,2851
32856,NULL,NULL,3576,1852
32857,NULL,NULL,3576,2789
32858,NULL,NULL,3576,1760
32859,NULL,NULL,3576,2650
32860,NULL,NULL,579,2647
32861,NULL,NULL,2731,2709
32862,NULL,NULL,2731,2729
32863,NULL,NULL,2816,2650
32864,NULL,NULL,2733,2709
32865,NULL,NULL,2509,2442
32866,NULL,NULL,2734,2709
32867,NULL,NULL,1386,1229
32868,NULL,NULL,2781,2789
32869,NULL,NULL,2739,2709
32870,NULL,NULL,2739,2729
32871,NULL,NULL,2808,2812
32872,NULL,NULL,2809,2789
32873,NULL,NULL,2665,2642
32874,NULL,NULL,2665,2647
32875,NULL,NULL,2665,2650
32876,NULL,NULL,1760,2789
32877,NULL,NULL,1760,3576
32878,NULL,NULL,1760,2650
32879,NULL,NULL,2647,2665
32880,NULL,NULL,2647,2496
32881,NULL,NULL,2647,2650
32882,NULL,NULL,2706,2709
32883,NULL,NULL,2496,2442
32884,NULL,NULL,2496,579
32885,NULL,NULL,2440,2789
32886,NULL,NULL,2650,2442
32887,NULL,NULL,2650,2006
32888,NULL,NULL,2650,2651
32889,NULL,NULL,2650,2641
32890,NULL,NULL,2650,2699
32891,NULL,NULL,2650,2642
32892,NULL,NULL,2650,2709
32893,NULL,NULL,2650,2656
32894,NULL,NULL,2650,2851
32895,NULL,NULL,2650,2645
32896,NULL,NULL,2650,2443
32897,NULL,NULL,2650,4312
32898,NULL,NULL,2650,1852
32899,NULL,NULL,2650,3670
32900,NULL,NULL,2650,3988
32901,NULL,NULL,2650,2555
32902,NULL,NULL,2650,2560
32903,NULL,NULL,2650,2564
32904,NULL,NULL,2650,2673
32905,NULL,NULL,2650,2657
32906,NULL,NULL,2650,2649
32907,NULL,NULL,2650,3797
32908,NULL,NULL,2650,3484
32909,NULL,NULL,2650,2789
32910,NULL,NULL,2650,2662
32911,NULL,NULL,2650,1229
32912,NULL,NULL,2650,3878
32913,NULL,NULL,2650,2452
32914,NULL,NULL,2650,1824
32915,NULL,NULL,2650,3576
32916,NULL,NULL,2650,2816
32917,NULL,NULL,2650,2665
32918,NULL,NULL,2650,1760
32919,NULL,NULL,2650,2647
32920,NULL,NULL,2650,2667
32921,NULL,NULL,2650,2664
32922,NULL,NULL,2650,2658
32923,NULL,NULL,2650,6043
32924,NULL,NULL,3469,2789
32925,NULL,NULL,2476,2442
32926,NULL,NULL,2748,2709
32927,NULL,NULL,3361,2006
32928,NULL,NULL,3361,3988
32929,NULL,NULL,2796,2789
32930,NULL,NULL,2807,2789
32931,NULL,NULL,2806,2789
32932,NULL,NULL,2804,2789
32933,NULL,NULL,2460,2442
32934,NULL,NULL,2461,2442
32935,NULL,NULL,2461,2452
32936,NULL,NULL,2753,2709
32937,NULL,NULL,2753,2729
32938,NULL,NULL,2688,2715
32939,NULL,NULL,2688,2673
32940,NULL,NULL,2688,2789
32941,NULL,NULL,2688,2745
32942,NULL,NULL,2497,2442
32943,NULL,NULL,2497,4061
32944,NULL,NULL,2755,2709
32945,NULL,NULL,2756,2709
32946,NULL,NULL,2771,2649
32947,NULL,NULL,2771,2789
32948,NULL,NULL,2771,2762
32949,NULL,NULL,2667,2650
32950,NULL,NULL,2664,2642
32951,NULL,NULL,2664,2650
32952,NULL,NULL,2664,6043
32953,NULL,NULL,2658,2650
32954,NULL,NULL,2658,2667
32955,NULL,NULL,6043,2650
32956,NULL,NULL,6043,2664
32957,NULL,NULL,1055,1051
32958,NULL,NULL,1064,629
32959,NULL,NULL,1230,629
32960,NULL,NULL,1218,629
32961,NULL,NULL,1103,1102
32962,NULL,NULL,1382,629
32963,NULL,NULL,293,7447
32964,NULL,NULL,345,629
32965,NULL,NULL,1555,629
32966,NULL,NULL,340,629
32967,NULL,NULL,1051,629
32968,NULL,NULL,1665,629
32969,NULL,NULL,342,349
32970,NULL,NULL,503,629
32971,NULL,NULL,1054,629
32972,NULL,NULL,629,1055
32973,NULL,NULL,629,1064
32974,NULL,NULL,629,1230
32975,NULL,NULL,629,1218
32976,NULL,NULL,629,1103
32977,NULL,NULL,629,1382
32978,NULL,NULL,629,293
32979,NULL,NULL,629,345
32980,NULL,NULL,629,1555
32981,NULL,NULL,629,340
32982,NULL,NULL,629,1665
32983,NULL,NULL,629,503
32984,NULL,NULL,629,1054
32985,NULL,NULL,629,1229
32986,NULL,NULL,629,346
32987,NULL,NULL,629,1524
32988,NULL,NULL,629,1354
32989,NULL,NULL,629,1636
32990,NULL,NULL,629,349
32991,NULL,NULL,629,1056
32992,NULL,NULL,629,1526
32993,NULL,NULL,629,351
32994,NULL,NULL,629,1613
32995,NULL,NULL,1229,629
32996,NULL,NULL,346,629
32997,NULL,NULL,1524,629
32998,NULL,NULL,7447,629
32999,NULL,NULL,1354,629
33000,NULL,NULL,1636,629
33001,NULL,NULL,349,342
33002,NULL,NULL,349,629
33003,NULL,NULL,349,351
33004,NULL,NULL,1102,629
33005,NULL,NULL,1056,1054
33006,NULL,NULL,1056,629
33007,NULL,NULL,1526,629
33008,NULL,NULL,351,629
33009,NULL,NULL,351,349
33010,NULL,NULL,1613,629
33011,NULL,NULL,253,302
33012,NULL,NULL,253,298
33013,NULL,NULL,253,1063
33014,NULL,NULL,260,340
33015,NULL,NULL,260,275
33016,NULL,NULL,260,891
33017,NULL,NULL,532,340
33018,NULL,NULL,532,507
33019,NULL,NULL,532,478
33020,NULL,NULL,248,1044
33021,NULL,NULL,248,340
33022,NULL,NULL,248,298
33023,NULL,NULL,1706,346
33024,NULL,NULL,1107,1177
33025,NULL,NULL,1107,1187
33026,NULL,NULL,1107,340
33027,NULL,NULL,1107,1180
33028,NULL,NULL,1230,340
33029,NULL,NULL,2908,340
33030,NULL,NULL,2908,2910
33031,NULL,NULL,210,340
33032,NULL,NULL,2170,340
33033,NULL,NULL,580,3494
33034,NULL,NULL,580,340
33035,NULL,NULL,580,342
33036,NULL,NULL,580,3714
33037,NULL,NULL,580,3550
33038,NULL,NULL,580,346
33039,NULL,NULL,580,3830
33040,NULL,NULL,4309,346
33041,NULL,NULL,737,345
33042,NULL,NULL,737,340
33043,NULL,NULL,737,342
33044,NULL,NULL,737,346
33045,NULL,NULL,737,351
33046,NULL,NULL,2976,2922
33047,NULL,NULL,3967,2072
33048,NULL,NULL,3941,345
33049,NULL,NULL,3941,340
33050,NULL,NULL,3941,346
33051,NULL,NULL,3941,1524
33052,NULL,NULL,3682,340
33053,NULL,NULL,2179,340
33054,NULL,NULL,2057,2241
33055,NULL,NULL,1218,345
33056,NULL,NULL,1218,3494
33057,NULL,NULL,1218,340
33058,NULL,NULL,1218,342
33059,NULL,NULL,1218,346
33060,NULL,NULL,1218,351
33061,NULL,NULL,1739,340
33062,NULL,NULL,1739,346
33063,NULL,NULL,2177,340
33064,NULL,NULL,465,3494
33065,NULL,NULL,636,340
33066,NULL,NULL,636,507
33067,NULL,NULL,1525,340
33068,NULL,NULL,467,507
33069,NULL,NULL,469,345
33070,NULL,NULL,469,3494
33071,NULL,NULL,469,340
33072,NULL,NULL,469,346
33073,NULL,NULL,1216,345
33074,NULL,NULL,1216,340
33075,NULL,NULL,1216,346
33076,NULL,NULL,1216,350
33077,NULL,NULL,1050,302
33078,NULL,NULL,1050,4162
33079,NULL,NULL,1050,1059
33080,NULL,NULL,1120,4059
33081,NULL,NULL,3885,340
33082,NULL,NULL,3885,3304
33083,NULL,NULL,3885,346
33084,NULL,NULL,3885,3205
33085,NULL,NULL,1044,248
33086,NULL,NULL,1044,302
33087,NULL,NULL,608,340
33088,NULL,NULL,1538,340
33089,NULL,NULL,1538,346
33090,NULL,NULL,3131,340
33091,NULL,NULL,2709,340
33092,NULL,NULL,2997,340
33093,NULL,NULL,2997,346
33094,NULL,NULL,3448,340
33095,NULL,NULL,3448,346
33096,NULL,NULL,353,340
33097,NULL,NULL,353,346
33098,NULL,NULL,353,350
33099,NULL,NULL,1501,346
33100,NULL,NULL,1676,346
33101,NULL,NULL,302,253
33102,NULL,NULL,302,1050
33103,NULL,NULL,302,1120
33104,NULL,NULL,302,1044
33105,NULL,NULL,302,897
33106,NULL,NULL,302,340
33107,NULL,NULL,302,352
33108,NULL,NULL,302,342
33109,NULL,NULL,302,3714
33110,NULL,NULL,302,1165
33111,NULL,NULL,302,951
33112,NULL,NULL,302,1529
33113,NULL,NULL,302,346
33114,NULL,NULL,302,1524
33115,NULL,NULL,302,4161
33116,NULL,NULL,302,246
33117,NULL,NULL,302,1063
33118,NULL,NULL,302,350
33119,NULL,NULL,302,351
33120,NULL,NULL,302,3959
33121,NULL,NULL,302,146
33122,NULL,NULL,4053,345
33123,NULL,NULL,4053,340
33124,NULL,NULL,4053,342
33125,NULL,NULL,4053,507
33126,NULL,NULL,4053,346
33127,NULL,NULL,1489,345
33128,NULL,NULL,1489,340
33129,NULL,NULL,1489,346
33130,NULL,NULL,1128,340
33131,NULL,NULL,1128,346
33132,NULL,NULL,3370,340
33133,NULL,NULL,2851,340
33134,NULL,NULL,3043,340
33135,NULL,NULL,1382,345
33136,NULL,NULL,1382,3494
33137,NULL,NULL,1382,340
33138,NULL,NULL,1382,342
33139,NULL,NULL,1382,3714
33140,NULL,NULL,1382,3550
33141,NULL,NULL,1382,346
33142,NULL,NULL,1382,3830
33143,NULL,NULL,1382,351
33144,NULL,NULL,1382,146
33145,NULL,NULL,1382,193
33146,NULL,NULL,3275,3316
33147,NULL,NULL,344,342
33148,NULL,NULL,344,507
33149,NULL,NULL,344,346
33150,NULL,NULL,344,351
33151,NULL,NULL,344,1613
33152,NULL,NULL,4162,1050
33153,NULL,NULL,1652,346
33154,NULL,NULL,3876,340
33155,NULL,NULL,3876,346
33156,NULL,NULL,1074,340
33157,NULL,NULL,245,246
33158,NULL,NULL,609,345
33159,NULL,NULL,609,3494
33160,NULL,NULL,609,340
33161,NULL,NULL,609,352
33162,NULL,NULL,609,342
33163,NULL,NULL,609,346
33164,NULL,NULL,609,350
33165,NULL,NULL,609,351
33166,NULL,NULL,609,193
33167,NULL,NULL,797,340
33168,NULL,NULL,1509,1606
33169,NULL,NULL,1509,346
33170,NULL,NULL,1177,1107
33171,NULL,NULL,1177,4059
33172,NULL,NULL,1177,1186
33173,NULL,NULL,1200,340
33174,NULL,NULL,3093,340
33175,NULL,NULL,3093,346
33176,NULL,NULL,3751,340
33177,NULL,NULL,3670,340
33178,NULL,NULL,897,302
33179,NULL,NULL,897,1020
33180,NULL,NULL,897,4161
33181,NULL,NULL,897,1678
33182,NULL,NULL,4029,345
33183,NULL,NULL,4029,340
33184,NULL,NULL,4029,342
33185,NULL,NULL,4029,346
33186,NULL,NULL,4029,351
33187,NULL,NULL,2064,340
33188,NULL,NULL,2241,2057
33189,NULL,NULL,2241,340
33190,NULL,NULL,2940,346
33191,NULL,NULL,338,345
33192,NULL,NULL,338,340
33193,NULL,NULL,338,342
33194,NULL,NULL,338,507
33195,NULL,NULL,338,346
33196,NULL,NULL,338,1613
33197,NULL,NULL,3645,340
33198,NULL,NULL,599,3494
33199,NULL,NULL,599,340
33200,NULL,NULL,599,507
33201,NULL,NULL,345,737
33202,NULL,NULL,345,3941
33203,NULL,NULL,345,1218
33204,NULL,NULL,345,469
33205,NULL,NULL,345,1216
33206,NULL,NULL,345,4053
33207,NULL,NULL,345,1489
33208,NULL,NULL,345,1382
33209,NULL,NULL,345,609
33210,NULL,NULL,345,4029
33211,NULL,NULL,345,338
33212,NULL,NULL,345,3494
33213,NULL,NULL,345,1555
33214,NULL,NULL,345,340
33215,NULL,NULL,345,687
33216,NULL,NULL,345,1609
33217,NULL,NULL,345,1665
33218,NULL,NULL,345,342
33219,NULL,NULL,345,1701
33220,NULL,NULL,345,2939
33221,NULL,NULL,345,671
33222,NULL,NULL,345,2948
33223,NULL,NULL,345,348
33224,NULL,NULL,345,507
33225,NULL,NULL,345,1638
33226,NULL,NULL,345,1611
33227,NULL,NULL,345,1335
33228,NULL,NULL,345,1229
33229,NULL,NULL,345,478
33230,NULL,NULL,345,3576
33231,NULL,NULL,345,1606
33232,NULL,NULL,345,346
33233,NULL,NULL,345,1524
33234,NULL,NULL,345,1354
33235,NULL,NULL,345,521
33236,NULL,NULL,345,347
33237,NULL,NULL,345,3830
33238,NULL,NULL,345,644
33239,NULL,NULL,345,1657
33240,NULL,NULL,345,3364
33241,NULL,NULL,345,1587
33242,NULL,NULL,345,1486
33243,NULL,NULL,345,1194
33244,NULL,NULL,345,350
33245,NULL,NULL,345,1526
33246,NULL,NULL,345,351
33247,NULL,NULL,345,1613
33248,NULL,NULL,345,1246
33249,NULL,NULL,345,679
33250,NULL,NULL,345,680
33251,NULL,NULL,345,193
33252,NULL,NULL,345,1678
33253,NULL,NULL,2188,340
33254,NULL,NULL,2188,346
33255,NULL,NULL,1187,1107
33256,NULL,NULL,1187,302
33257,NULL,NULL,1187,1165
33258,NULL,NULL,3989,340
33259,NULL,NULL,535,3494
33260,NULL,NULL,535,340
33261,NULL,NULL,535,507
33262,NULL,NULL,535,478
33263,NULL,NULL,523,340
33264,NULL,NULL,1682,346
33265,NULL,NULL,3494,580
33266,NULL,NULL,3494,1218
33267,NULL,NULL,3494,465
33268,NULL,NULL,3494,469
33269,NULL,NULL,3494,1382
33270,NULL,NULL,3494,609
33271,NULL,NULL,3494,599
33272,NULL,NULL,3494,345
33273,NULL,NULL,3494,535
33274,NULL,NULL,3494,1555
33275,NULL,NULL,3494,340
33276,NULL,NULL,3494,534
33277,NULL,NULL,3494,342
33278,NULL,NULL,3494,507
33279,NULL,NULL,3494,1229
33280,NULL,NULL,3494,478
33281,NULL,NULL,3494,346
33282,NULL,NULL,3494,1524
33283,NULL,NULL,3494,603
33284,NULL,NULL,3494,350
33285,NULL,NULL,3494,351
33286,NULL,NULL,3988,340
33287,NULL,NULL,1555,345
33288,NULL,NULL,1555,3494
33289,NULL,NULL,1555,340
33290,NULL,NULL,1555,346
33291,NULL,NULL,382,340
33292,NULL,NULL,1020,302
33293,NULL,NULL,1020,897
33294,NULL,NULL,1563,340
33295,NULL,NULL,1563,346
33296,NULL,NULL,341,340
33297,NULL,NULL,341,346
33298,NULL,NULL,341,350
33299,NULL,NULL,1059,1050
33300,NULL,NULL,340,260
33301,NULL,NULL,340,532
33302,NULL,NULL,340,248
33303,NULL,NULL,340,1107
33304,NULL,NULL,340,1230
33305,NULL,NULL,340,2908
33306,NULL,NULL,340,210
33307,NULL,NULL,340,2170
33308,NULL,NULL,340,580
33309,NULL,NULL,340,737
33310,NULL,NULL,340,3941
33311,NULL,NULL,340,3682
33312,NULL,NULL,340,2179
33313,NULL,NULL,340,1218
33314,NULL,NULL,340,1739
33315,NULL,NULL,340,2177
33316,NULL,NULL,340,636
33317,NULL,NULL,340,1525
33318,NULL,NULL,340,469
33319,NULL,NULL,340,1216
33320,NULL,NULL,340,3885
33321,NULL,NULL,340,608
33322,NULL,NULL,340,1538
33323,NULL,NULL,340,3131
33324,NULL,NULL,340,2709
33325,NULL,NULL,340,2997
33326,NULL,NULL,340,3448
33327,NULL,NULL,340,353
33328,NULL,NULL,340,302
33329,NULL,NULL,340,4053
33330,NULL,NULL,340,1489
33331,NULL,NULL,340,1128
33332,NULL,NULL,340,3370
33333,NULL,NULL,340,2851
33334,NULL,NULL,340,3043
33335,NULL,NULL,340,1382
33336,NULL,NULL,340,3876
33337,NULL,NULL,340,1074
33338,NULL,NULL,340,609
33339,NULL,NULL,340,797
33340,NULL,NULL,340,1200
33341,NULL,NULL,340,3093
33342,NULL,NULL,340,3751
33343,NULL,NULL,340,3670
33344,NULL,NULL,340,4029
33345,NULL,NULL,340,2064
33346,NULL,NULL,340,2241
33347,NULL,NULL,340,338
33348,NULL,NULL,340,3645
33349,NULL,NULL,340,599
33350,NULL,NULL,340,345
33351,NULL,NULL,340,2188
33352,NULL,NULL,340,3989
33353,NULL,NULL,340,535
33354,NULL,NULL,340,523
33355,NULL,NULL,340,3494
33356,NULL,NULL,340,3988
33357,NULL,NULL,340,1555
33358,NULL,NULL,340,382
33359,NULL,NULL,340,1563
33360,NULL,NULL,340,341
33361,NULL,NULL,340,668
33362,NULL,NULL,340,2560
33363,NULL,NULL,340,4274
33364,NULL,NULL,340,687
33365,NULL,NULL,340,2564
33366,NULL,NULL,340,1609
33367,NULL,NULL,340,1665
33368,NULL,NULL,340,2922
33369,NULL,NULL,340,352
33370,NULL,NULL,340,342
33371,NULL,NULL,340,421
33372,NULL,NULL,340,3077
33373,NULL,NULL,340,388
33374,NULL,NULL,340,3714
33375,NULL,NULL,340,3550
33376,NULL,NULL,340,3930
33377,NULL,NULL,340,4330
33378,NULL,NULL,340,1610
33379,NULL,NULL,340,1701
33380,NULL,NULL,340,2072
33381,NULL,NULL,340,3797
33382,NULL,NULL,340,813
33383,NULL,NULL,340,2939
33384,NULL,NULL,340,3992
33385,NULL,NULL,340,4322
33386,NULL,NULL,340,669
33387,NULL,NULL,340,671
33388,NULL,NULL,340,4118
33389,NULL,NULL,340,2176
33390,NULL,NULL,340,951
33391,NULL,NULL,340,3484
33392,NULL,NULL,340,970
33393,NULL,NULL,340,1197
33394,NULL,NULL,340,503
33395,NULL,NULL,340,2948
33396,NULL,NULL,340,348
33397,NULL,NULL,340,502
33398,NULL,NULL,340,507
33399,NULL,NULL,340,1529
33400,NULL,NULL,340,1638
33401,NULL,NULL,340,1569
33402,NULL,NULL,340,1611
33403,NULL,NULL,340,273
33404,NULL,NULL,340,1335
33405,NULL,NULL,340,3144
33406,NULL,NULL,340,1229
33407,NULL,NULL,340,478
33408,NULL,NULL,340,3878
33409,NULL,NULL,340,1824
33410,NULL,NULL,340,3576
33411,NULL,NULL,340,1606
33412,NULL,NULL,340,1353
33413,NULL,NULL,340,2954
33414,NULL,NULL,340,346
33415,NULL,NULL,340,1524
33416,NULL,NULL,340,1561
33417,NULL,NULL,340,1354
33418,NULL,NULL,340,3942
33419,NULL,NULL,340,3388
33420,NULL,NULL,340,2279
33421,NULL,NULL,340,347
33422,NULL,NULL,340,1636
33423,NULL,NULL,340,3830
33424,NULL,NULL,340,644
33425,NULL,NULL,340,1657
33426,NULL,NULL,340,3364
33427,NULL,NULL,340,3752
33428,NULL,NULL,340,3998
33429,NULL,NULL,340,3017
