"";"airline";"airline_id";"source_airport";"source_airport_id";"destination_airport";"destination_airport_id";"codeshare";"stops";"equipment"
"376";"3O";"9818";"BCN";"1218";"CMN";"1074";"";0;"320"
"377";"3O";"9818";"BCN";"1218";"NDR";"5673";"";0;"320"
"378";"3O";"9818";"BCN";"1218";"TNG";"1080";"";0;"320"
"379";"3O";"9818";"BGY";"1525";"CMN";"1074";"";0;"320"
"380";"3O";"9818";"BRU";"302";"CMN";"1074";"";0;"320"
"381";"3O";"9818";"BRU";"302";"NDR";"5673";"";0;"320"
"382";"3O";"9818";"BRU";"302";"TNG";"1080";"";0;"320"
"383";"3O";"9818";"CGN";"344";"NDR";"5673";"";0;"320"
"384";"3O";"9818";"CMN";"1074";"BCN";"1218";"";0;"320"
"385";"3O";"9818";"CMN";"1074";"BGY";"1525";"";0;"320"
"386";"3O";"9818";"CMN";"1074";"BRU";"302";"";0;"320"
"387";"3O";"9818";"CMN";"1074";"CUF";"1534";"";0;"320"
"388";"3O";"9818";"CMN";"1074";"LYS";"1335";"";0;"320"
"389";"3O";"9818";"CMN";"1074";"MPL";"1359";"";0;"320"
"390";"3O";"9818";"CMN";"1074";"SAW";"4317";"";0;"320"
"391";"3O";"9818";"CMN";"1074";"TSF";"1539";"";0;"320"
"392";"3O";"9818";"CUF";"1534";"CMN";"1074";"";0;"320"
"393";"3O";"9818";"LYS";"1335";"CMN";"1074";"";0;"320"
"394";"3O";"9818";"MPL";"1359";"CMN";"1074";"";0;"320"
"395";"3O";"9818";"MPL";"1359";"NDR";"5673";"";0;"320"
"396";"3O";"9818";"MPL";"1359";"TNG";"1080";"";0;"320"
"397";"3O";"9818";"NDR";"5673";"AMS";"580";"";0;"320"
"398";"3O";"9818";"NDR";"5673";"BCN";"1218";"";0;"320"
"399";"3O";"9818";"NDR";"5673";"BRU";"302";"";0;"320"
"400";"3O";"9818";"NDR";"5673";"CGN";"344";"";0;"320"
"401";"3O";"9818";"NDR";"5673";"MPL";"1359";"";0;"320"
"402";"3O";"9818";"SAW";"4317";"CMN";"1074";"";0;"320"
"403";"3O";"9818";"TNG";"1080";"AMS";"580";"";0;"320"
"404";"3O";"9818";"TNG";"1080";"BCN";"1218";"";0;"320"
"405";"3O";"9818";"TNG";"1080";"BRU";"302";"";0;"320"
"406";"3O";"9818";"TNG";"1080";"MPL";"1359";"";0;"320"
"407";"3O";"9818";"TSF";"1539";"CMN";"1074";"";0;"320"
"408";"3P";"5002";"AUA";"2895";"BON";"2896";"";0;"SH6"
"409";"3P";"5002";"AUA";"2895";"CUR";"2897";"";0;"SH6"
"410";"3P";"5002";"AUA";"2895";"RCH";"2746";"";0;"SH6"
"411";"3P";"5002";"BON";"2896";"AUA";"2895";"";0;"SH6"
"412";"3P";"5002";"CUR";"2897";"AUA";"2895";"";0;"SH6"
"413";"3P";"5002";"RCH";"2746";"AUA";"2895";"";0;"SH6"
"414";"3R";"3545";"AZN";"6148";"DME";"4029";"";0;"73W"
"415";"3R";"3545";"BHK";"2980";"DME";"4029";"";0;"73W"
"416";"3R";"3545";"DME";"4029";"AZN";"6148";"";0;"73W"
"417";"3R";"3545";"DME";"4029";"BHK";"2980";"";0;"73W"
"418";"3R";"3545";"DME";"4029";"FEG";"6149";"";0;"73W"
"419";"3R";"3545";"DME";"4029";"KSQ";"6153";"";0;"73W"
"420";"3R";"3545";"DME";"4029";"KVD";"6089";"";0;"73W"
"421";"3R";"3545";"DME";"4029";"NMA";"6150";"";0;"73W"
"422";"3R";"3545";"DME";"4029";"SKD";"2981";"";0;"73W"
"423";"3R";"3545";"DME";"4029";"TIV";"1743";"";0;"73G"
"424";"3R";"3545";"DME";"4029";"TMJ";"6154";"";0;"73W"
"425";"3R";"3545";"FEG";"6149";"DME";"4029";"";0;"73W"
"426";"3R";"3545";"KSQ";"6153";"DME";"4029";"";0;"73W"
"427";"3R";"3545";"KVD";"6089";"DME";"4029";"";0;"73W"
"428";"3R";"3545";"NMA";"6150";"DME";"4029";"";0;"73W"
"429";"3R";"3545";"SKD";"2981";"DME";"4029";"";0;"73W"
"430";"3R";"3545";"TIV";"1743";"DME";"4029";"";0;"73G"
"431";"3R";"3545";"TMJ";"6154";"DME";"4029";"";0;"73W"
"432";"3S";"11741";"FDF";"2878";"PTP";"2881";"";0;"AT5"
"433";"3S";"11741";"FDF";"2878";"SLU";"2893";"";0;"AT5"
"434";"3S";"11741";"PAP";"1897";"SDQ";"1762";"";0;"AT5"
"435";"3S";"11741";"PTP";"2881";"FDF";"2878";"";0;"AT5 345"
"436";"3S";"11741";"PTP";"2881";"SBH";"6460";"";0;"DHT"
"437";"3S";"11741";"PTP";"2881";"SDQ";"1762";"";0;"AT5"
"438";"3S";"11741";"PTP";"2881";"SFG";"2879";"";0;"AT5"
"439";"3S";"11741";"SBH";"6460";"PTP";"2881";"";0;"DHT"
"440";"3S";"11741";"SDQ";"1762";"PAP";"1897";"";0;"AT5"
"441";"3S";"11741";"SDQ";"1762";"PTP";"2881";"";0;"AT5"
"442";"3S";"11741";"SFG";"2879";"PTP";"2881";"";0;"AT5"
"443";"3S";"11741";"SLU";"2893";"FDF";"2878";"";0;"AT5"
"444";"3U";"4608";"CAN";"3370";"CKG";"3393";"";0;"321 320"
"445";"3U";"4608";"CAN";"3370";"CTU";"3395";"";0;"321 320 330"
"446";"3U";"4608";"CAN";"3370";"SPN";"2244";"";0;"330"
"447";"3U";"4608";"CGK";"3275";"NNG";"3373";"";0;"320"
"448";"3U";"4608";"CGO";"3375";"CGQ";"4380";"";0;"320"
"449";"3U";"4608";"CGO";"3375";"CTU";"3395";"";0;"320"
"450";"3U";"4608";"CGO";"3375";"HET";"6345";"";0;"320"
"451";"3U";"4608";"CGO";"3375";"HRB";"3400";"";0;"320"
"452";"3U";"4608";"CGO";"3375";"KMG";"3382";"";0;"320"
"453";"3U";"4608";"CGQ";"4380";"CGO";"3375";"";0;"320"
"454";"3U";"4608";"CGQ";"4380";"TNA";"4108";"";0;"320"
"455";"3U";"4608";"CGQ";"4380";"TSN";"3368";"";0;"320"
"456";"3U";"4608";"CIF";"6342";"HET";"6345";"";0;"319"
"457";"3U";"4608";"CKG";"3393";"CAN";"3370";"";0;"321 320"
"458";"3U";"4608";"CKG";"3393";"CSX";"3371";"";0;"320"
"459";"3U";"4608";"CKG";"3393";"CZX";"4109";"";0;"320"
"460";"3U";"4608";"CKG";"3393";"DLC";"3404";"";0;"320"
"461";"3U";"4608";"CKG";"3393";"HGH";"3386";"";0;"320"
"462";"3U";"4608";"CKG";"3393";"HKT";"3179";"";0;"320"
"463";"3U";"4608";"CKG";"3393";"INC";"4085";"";0;"321"
"464";"3U";"4608";"CKG";"3393";"KHN";"3384";"";0;"319 320"
"465";"3U";"4608";"CKG";"3393";"KMG";"3382";"";0;"320"
"466";"3U";"4608";"CKG";"3393";"LXA";"4097";"";0;"319"
"467";"3U";"4608";"CKG";"3393";"NGB";"3387";"";0;"320"
"468";"3U";"4608";"CKG";"3393";"NKG";"3388";"";0;"319 320"
"469";"3U";"4608";"CKG";"3393";"PEK";"3364";"";0;"320 319"
"470";"3U";"4608";"CKG";"3393";"PVG";"3406";"";0;"320 319"
"471";"3U";"4608";"CKG";"3393";"SYX";"4030";"";0;"320"
"472";"3U";"4608";"CKG";"3393";"SZX";"3374";"";0;"320 319"
"473";"3U";"4608";"CKG";"3393";"TNA";"4108";"";0;"320 319"
"474";"3U";"4608";"CKG";"3393";"TSA";"2275";"";0;"320"
"475";"3U";"4608";"CKG";"3393";"TSN";"3368";"";0;"320"
"476";"3U";"4608";"CKG";"3393";"URC";"3399";"";0;"320"
"477";"3U";"4608";"CKG";"3393";"WNZ";"6392";"";0;"320"
"478";"3U";"4608";"CKG";"3393";"WUH";"3376";"";0;"320"
"479";"3U";"4608";"CKG";"3393";"XIY";"3379";"";0;"319"
"480";"3U";"4608";"CKG";"3393";"XMN";"3383";"";0;"319"
"481";"3U";"4608";"CKG";"3393";"XNN";"6366";"";0;"320"
"482";"3U";"4608";"CKG";"3393";"YIH";"6361";"";0;"320"
"483";"3U";"4608";"CSX";"3371";"CKG";"3393";"";0;"320"
"484";"3U";"4608";"CSX";"3371";"CTU";"3395";"";0;"321"
"485";"3U";"4608";"CSX";"3371";"FOC";"3385";"";0;"321"
"486";"3U";"4608";"CSX";"3371";"XMN";"3383";"";0;"320"
"487";"3U";"4608";"CTU";"3395";"CAN";"3370";"";0;"321 320 330"
"488";"3U";"4608";"CTU";"3395";"CGO";"3375";"";0;"320"
"489";"3U";"4608";"CTU";"3395";"CSX";"3371";"";0;"321"
"490";"3U";"4608";"CTU";"3395";"DSN";"6434";"";0;"319"
"491";"3U";"4608";"CTU";"3395";"HAK";"4120";"";0;"321"
"492";"3U";"4608";"CTU";"3395";"HET";"6345";"";0;"321 319"
"493";"3U";"4608";"CTU";"3395";"HFE";"3389";"";0;"321 320"
"494";"3U";"4608";"CTU";"3395";"HGH";"3386";"";0;"321 320"
"495";"3U";"4608";"CTU";"3395";"HKG";"3077";"";0;"320"
"496";"3U";"4608";"CTU";"3395";"HKT";"3179";"";0;"321"
"497";"3U";"4608";"CTU";"3395";"ICN";"3930";"";0;"320"
"498";"3U";"4608";"CTU";"3395";"INC";"4085";"";0;"320"
"499";"3U";"4608";"CTU";"3395";"JDZ";"6380";"";0;"319"
"500";"3U";"4608";"CTU";"3395";"JZH";"4301";"";0;"319"
"501";"3U";"4608";"CTU";"3395";"KHN";"3384";"";0;"321"
"502";"3U";"4608";"CTU";"3395";"KMG";"3382";"";0;"320 321"
"503";"3U";"4608";"CTU";"3395";"KOW";"6379";"";0;"319"
"504";"3U";"4608";"CTU";"3395";"KWE";"3394";"";0;"321 319 320"
"505";"3U";"4608";"CTU";"3395";"KWL";"3372";"";0;"321 320"
"506";"3U";"4608";"CTU";"3395";"LHW";"6431";"";0;"320"
"507";"3U";"4608";"CTU";"3395";"LJG";"4033";"";0;"319"
"508";"3U";"4608";"CTU";"3395";"LXA";"4097";"";0;"330 319"
"509";"3U";"4608";"CTU";"3395";"MLE";"3156";"";0;"330"
"510";"3U";"4608";"CTU";"3395";"NKG";"3388";"";0;"321"
"511";"3U";"4608";"CTU";"3395";"NNG";"3373";"";0;"320 321"
"512";"3U";"4608";"CTU";"3395";"PEK";"3364";"";0;"321 330 320"
"513";"3U";"4608";"CTU";"3395";"PVG";"3406";"";0;"321 330"
"514";"3U";"4608";"CTU";"3395";"RMQ";"2268";"";0;"320"
"515";"3U";"4608";"CTU";"3395";"SJW";"6347";"";0;"319"
"516";"3U";"4608";"CTU";"3395";"SYX";"4030";"";0;"320 330"
"517";"3U";"4608";"CTU";"3395";"SZX";"3374";"";0;"321 330 320"
"518";"3U";"4608";"CTU";"3395";"TAO";"3390";"";0;"321"
"519";"3U";"4608";"CTU";"3395";"TCZ";"7862";"";0;"319"
"520";"3U";"4608";"CTU";"3395";"TNA";"4108";"";0;"321 319"
"521";"3U";"4608";"CTU";"3395";"TPE";"2276";"";0;"321"
"522";"3U";"4608";"CTU";"3395";"TSA";"2275";"";0;"321"
"523";"3U";"4608";"CTU";"3395";"TSN";"3368";"";0;"321"
"524";"3U";"4608";"CTU";"3395";"TYN";"3369";"";0;"320"
"525";"3U";"4608";"CTU";"3395";"URC";"3399";"";0;"319 330"
"526";"3U";"4608";"CTU";"3395";"WNZ";"6392";"";0;"319 321"
"527";"3U";"4608";"CTU";"3395";"WUH";"3376";"";0;"320"
"528";"3U";"4608";"CTU";"3395";"WUX";"6390";"";0;"320"
"529";"3U";"4608";"CTU";"3395";"XIC";"3396";"";0;"319 320"
"530";"3U";"4608";"CTU";"3395";"XIY";"3379";"";0;"320 319"
"531";"3U";"4608";"CTU";"3395";"XMN";"3383";"";0;"320"
"532";"3U";"4608";"CTU";"3395";"XNN";"6366";"";0;"320"
"533";"3U";"4608";"CTU";"3395";"XUZ";"4149";"";0;"319"
"534";"3U";"4608";"CTU";"3395";"YIH";"6361";"";0;"320"
"535";"3U";"4608";"CZX";"4109";"CKG";"3393";"";0;"320"
"536";"3U";"4608";"CZX";"4109";"NNG";"3373";"";0;"320"
"537";"3U";"4608";"CZX";"4109";"ZUH";"6355";"";0;"320"
"538";"3U";"4608";"DLC";"3404";"CKG";"3393";"";0;"320"
"539";"3U";"4608";"DLC";"3404";"TNA";"4108";"";0;"321"
"540";"3U";"4608";"DLC";"3404";"XUZ";"4149";"";0;"319"
"541";"3U";"4608";"DSN";"6434";"CTU";"3395";"";0;"319"
"542";"3U";"4608";"DSN";"6434";"SHE";"4144";"";0;"319"
"543";"3U";"4608";"FOC";"3385";"CSX";"3371";"";0;"321"
"544";"3U";"4608";"FOC";"3385";"KHN";"3384";"";0;"319 320"
"545";"3U";"4608";"HAK";"4120";"CTU";"3395";"";0;"321"
"546";"3U";"4608";"HAK";"4120";"NGB";"3387";"";0;"319"
"547";"3U";"4608";"HAK";"4120";"NNG";"3373";"";0;"320"
"548";"3U";"4608";"HAK";"4120";"ZUH";"6355";"";0;"320"
"549";"3U";"4608";"HET";"6345";"CGO";"3375";"";0;"320"
"550";"3U";"4608";"HET";"6345";"CIF";"6342";"";0;"319"
"551";"3U";"4608";"HET";"6345";"CTU";"3395";"";0;"321 319"
"552";"3U";"4608";"HET";"6345";"KHN";"3384";"";0;"320"
"553";"3U";"4608";"HET";"6345";"TNA";"4108";"";0;"320 319"
"554";"3U";"4608";"HFE";"3389";"CTU";"3395";"";0;"321 320"
"555";"3U";"4608";"HGH";"3386";"CKG";"3393";"";0;"320"
"556";"3U";"4608";"HGH";"3386";"CTU";"3395";"";0;"321 320"
"557";"3U";"4608";"HKG";"3077";"CTU";"3395";"";0;"320"
"558";"3U";"4608";"HKG";"3077";"YIH";"6361";"";0;"320"
"559";"3U";"4608";"HKT";"3179";"CKG";"3393";"";0;"320"
"560";"3U";"4608";"HKT";"3179";"CTU";"3395";"";0;"321"
"561";"3U";"4608";"HLD";"3366";"HRB";"3400";"";0;"319"
"562";"3U";"4608";"HRB";"3400";"CGO";"3375";"";0;"320"
"563";"3U";"4608";"HRB";"3400";"HLD";"3366";"";0;"319"
"564";"3U";"4608";"HRB";"3400";"NGB";"3387";"";0;"319"
"565";"3U";"4608";"HRB";"3400";"NKG";"3388";"";0;"319"
"566";"3U";"4608";"HRB";"3400";"SJW";"6347";"";0;"319"
"567";"3U";"4608";"HRB";"3400";"TNA";"4108";"";0;"319"
"568";"3U";"4608";"HRB";"3400";"WNZ";"6392";"";0;"320"
"569";"3U";"4608";"HRB";"3400";"WUH";"3376";"";0;"319"
"570";"3U";"4608";"HRB";"3400";"XUZ";"4149";"";0;"320 319"
"571";"3U";"4608";"ICN";"3930";"CTU";"3395";"";0;"320"
"572";"3U";"4608";"INC";"4085";"CKG";"3393";"";0;"321"
"573";"3U";"4608";"INC";"4085";"CTU";"3395";"";0;"320"
"574";"3U";"4608";"INC";"4085";"KWL";"3372";"";0;"320"
"575";"3U";"4608";"INC";"4085";"XIY";"3379";"";0;"319"
"576";"3U";"4608";"JDZ";"6380";"CTU";"3395";"";0;"319"
"577";"3U";"4608";"JDZ";"6380";"XMN";"3383";"";0;"319"
"578";"3U";"4608";"JGN";"6432";"LHW";"6431";"";0;"320"
"579";"3U";"4608";"JJN";"6386";"KWE";"3394";"";0;"320"
"580";"3U";"4608";"JJN";"6386";"WUH";"3376";"";0;"320"
"581";"3U";"4608";"JZH";"4301";"CTU";"3395";"";0;"319"
"582";"3U";"4608";"KHG";"3397";"URC";"3399";"";0;"319"
"583";"3U";"4608";"KHN";"3384";"CKG";"3393";"";0;"319 320"
"584";"3U";"4608";"KHN";"3384";"CTU";"3395";"";0;"321"
"585";"3U";"4608";"KHN";"3384";"FOC";"3385";"";0;"319 320"
"586";"3U";"4608";"KHN";"3384";"HET";"6345";"";0;"320"
"587";"3U";"4608";"KHN";"3384";"NGB";"3387";"";0;"321"
"588";"3U";"4608";"KHN";"3384";"SYX";"4030";"";0;"320"
"589";"3U";"4608";"KMG";"3382";"CGO";"3375";"";0;"320"
"590";"3U";"4608";"KMG";"3382";"CKG";"3393";"";0;"320"
"591";"3U";"4608";"KMG";"3382";"CTU";"3395";"";0;"320"
"592";"3U";"4608";"KMG";"3382";"KWE";"3394";"";0;"320"
"593";"3U";"4608";"KMG";"3382";"NGB";"3387";"";0;"320"
"594";"3U";"4608";"KMG";"3382";"TNA";"4108";"";0;"320"
"595";"3U";"4608";"KMG";"3382";"TPE";"2276";"";0;"320"
"596";"3U";"4608";"KMG";"3382";"WXN";"6403";"";0;"320"
"597";"3U";"4608";"KMG";"3382";"XMN";"3383";"";0;"320"
"598";"3U";"4608";"KMG";"3382";"XUZ";"4149";"";0;"320"
"599";"3U";"4608";"KOW";"6379";"CTU";"3395";"";0;"319"
"600";"3U";"4608";"KOW";"6379";"XMN";"3383";"";0;"319"
"601";"3U";"4608";"KWE";"3394";"CTU";"3395";"";0;"321 320"
"602";"3U";"4608";"KWE";"3394";"JJN";"6386";"";0;"319 320"
"603";"3U";"4608";"KWE";"3394";"KMG";"3382";"";0;"320"
"604";"3U";"4608";"KWE";"3394";"LHW";"6431";"";0;"320"
"605";"3U";"4608";"KWE";"3394";"SYX";"4030";"";0;"320"
"606";"3U";"4608";"KWE";"3394";"WNZ";"6392";"";0;"320"
"607";"3U";"4608";"KWE";"3394";"XUZ";"4149";"";0;"319"
"608";"3U";"4608";"KWL";"3372";"CTU";"3395";"";0;"321 320"
"609";"3U";"4608";"KWL";"3372";"INC";"4085";"";0;"320"
"610";"3U";"4608";"KWL";"3372";"SYX";"4030";"";0;"320"
"611";"3U";"4608";"LHW";"6431";"CTU";"3395";"";0;"320"
"612";"3U";"4608";"LHW";"6431";"JGN";"6432";"";0;"320"
"613";"3U";"4608";"LHW";"6431";"KWE";"3394";"";0;"320"
"614";"3U";"4608";"LHW";"6431";"LXA";"4097";"";0;"319"
"615";"3U";"4608";"LHW";"6431";"XIY";"3379";"";0;"319"
"616";"3U";"4608";"LJG";"4033";"CTU";"3395";"";0;"319"
"617";"3U";"4608";"LXA";"4097";"CKG";"3393";"";0;"319"
"618";"3U";"4608";"LXA";"4097";"CTU";"3395";"";0;"330 319"
"619";"3U";"4608";"LXA";"4097";"LHW";"6431";"";0;"319"
"620";"3U";"4608";"LXA";"4097";"XNN";"6366";"";0;"319"
"621";"3U";"4608";"LYI";"6385";"XIY";"3379";"";0;"320"
"622";"3U";"4608";"MIG";"6400";"SYX";"4030";"";0;"320"
"623";"3U";"4608";"MIG";"6400";"XNN";"6366";"";0;"320"
"624";"3U";"4608";"MLE";"3156";"CTU";"3395";"";0;"330"
"625";"3U";"4608";"NGB";"3387";"CKG";"3393";"";0;"320"
"626";"3U";"4608";"NGB";"3387";"HAK";"4120";"";0;"319"
"627";"3U";"4608";"NGB";"3387";"HRB";"3400";"";0;"319"
"628";"3U";"4608";"NGB";"3387";"KHN";"3384";"";0;"321"
"629";"3U";"4608";"NGB";"3387";"KMG";"3382";"";0;"320"
"630";"3U";"4608";"NGB";"3387";"XIY";"3379";"";0;"319"
"631";"3U";"4608";"NKG";"3388";"CKG";"3393";"";0;"319 320"
"632";"3U";"4608";"NKG";"3388";"CTU";"3395";"";0;"321"
"633";"3U";"4608";"NKG";"3388";"HRB";"3400";"";0;"319"
"634";"3U";"4608";"NKG";"3388";"SYX";"4030";"";0;"320"
"635";"3U";"4608";"NNG";"3373";"CGK";"3275";"";0;"320"
"636";"3U";"4608";"NNG";"3373";"CTU";"3395";"";0;"320 321"
"637";"3U";"4608";"NNG";"3373";"CZX";"4109";"";0;"320"
"638";"3U";"4608";"NNG";"3373";"HAK";"4120";"";0;"320"
"639";"3U";"4608";"NNG";"3373";"SGN";"3205";"";0;"320"
"640";"3U";"4608";"NNG";"3373";"WUH";"3376";"";0;"319"
"641";"3U";"4608";"NTG";"5475";"WUH";"3376";"";0;"320"
"642";"3U";"4608";"PEK";"3364";"CKG";"3393";"";0;"320 319"
"643";"3U";"4608";"PEK";"3364";"CTU";"3395";"";0;"321 320 330"
"644";"3U";"4608";"PEK";"3364";"WXN";"6403";"";0;"320"
"645";"3U";"4608";"PEK";"3364";"ZHY";"8043";"";0;"320"
"646";"3U";"4608";"PVG";"3406";"CKG";"3393";"";0;"320 319"
"647";"3U";"4608";"PVG";"3406";"CTU";"3395";"";0;"330 321"
"648";"3U";"4608";"PVG";"3406";"SPN";"2244";"";0;"330"
"649";"3U";"4608";"RMQ";"2268";"CTU";"3395";"";0;"320"
"650";"3U";"4608";"SGN";"3205";"NNG";"3373";"";0;"320"
"651";"3U";"4608";"SHE";"4144";"DSN";"6434";"";0;"319"
"652";"3U";"4608";"SJW";"6347";"CTU";"3395";"";0;"319"
"653";"3U";"4608";"SJW";"6347";"HRB";"3400";"";0;"319"
"654";"3U";"4608";"SPN";"2244";"CAN";"3370";"";0;"330"
"655";"3U";"4608";"SPN";"2244";"PVG";"3406";"";0;"330"
"656";"3U";"4608";"SYX";"4030";"CKG";"3393";"";0;"320"
"657";"3U";"4608";"SYX";"4030";"CTU";"3395";"";0;"330 320"
"658";"3U";"4608";"SYX";"4030";"KHN";"3384";"";0;"320"
"659";"3U";"4608";"SYX";"4030";"KWE";"3394";"";0;"320"
"660";"3U";"4608";"SYX";"4030";"KWL";"3372";"";0;"320"
"661";"3U";"4608";"SYX";"4030";"MIG";"6400";"";0;"320"
"662";"3U";"4608";"SYX";"4030";"NKG";"3388";"";0;"320"
"663";"3U";"4608";"SYX";"4030";"TNA";"4108";"";0;"320"
"664";"3U";"4608";"SYX";"4030";"WNZ";"6392";"";0;"320"
"665";"3U";"4608";"SZX";"3374";"CKG";"3393";"";0;"320 319"
"666";"3U";"4608";"SZX";"3374";"CTU";"3395";"";0;"321 330 320"
"667";"3U";"4608";"TAO";"3390";"CTU";"3395";"";0;"321"
"668";"3U";"4608";"TCZ";"7862";"CTU";"3395";"";0;"319"
"669";"3U";"4608";"TNA";"4108";"CGQ";"4380";"";0;"320"
"670";"3U";"4608";"TNA";"4108";"CKG";"3393";"";0;"320 319"
"671";"3U";"4608";"TNA";"4108";"CTU";"3395";"";0;"321 319"
"672";"3U";"4608";"TNA";"4108";"DLC";"3404";"";0;"321"
"673";"3U";"4608";"TNA";"4108";"HET";"6345";"";0;"320 319"
"674";"3U";"4608";"TNA";"4108";"HRB";"3400";"";0;"319"
"675";"3U";"4608";"TNA";"4108";"KMG";"3382";"";0;"320"
"676";"3U";"4608";"TNA";"4108";"SYX";"4030";"";0;"320"
"677";"3U";"4608";"TPE";"2276";"CTU";"3395";"";0;"321"
"678";"3U";"4608";"TPE";"2276";"KMG";"3382";"";0;"320"
"679";"3U";"4608";"TSA";"2275";"CKG";"3393";"";0;"320"
"680";"3U";"4608";"TSA";"2275";"CTU";"3395";"";0;"321"
"681";"3U";"4608";"TSN";"3368";"CGQ";"4380";"";0;"320"
"682";"3U";"4608";"TSN";"3368";"CKG";"3393";"";0;"320"
"683";"3U";"4608";"TSN";"3368";"CTU";"3395";"";0;"321"
"684";"3U";"4608";"TYN";"3369";"CTU";"3395";"";0;"320"
"685";"3U";"4608";"URC";"3399";"CKG";"3393";"";0;"320"
"686";"3U";"4608";"URC";"3399";"CTU";"3395";"";0;"319 330"
"687";"3U";"4608";"URC";"3399";"KHG";"3397";"";0;"319"
"688";"3U";"4608";"URC";"3399";"XIY";"3379";"";0;"319"
"689";"3U";"4608";"URC";"3399";"YIN";"6409";"";0;"319"
"690";"3U";"4608";"WNZ";"6392";"CKG";"3393";"";0;"320"
"691";"3U";"4608";"WNZ";"6392";"CTU";"3395";"";0;"319 321"
"692";"3U";"4608";"WNZ";"6392";"HRB";"3400";"";0;"320"
"693";"3U";"4608";"WNZ";"6392";"KWE";"3394";"";0;"320"
"694";"3U";"4608";"WNZ";"6392";"SYX";"4030";"";0;"320"
"695";"3U";"4608";"WUH";"3376";"CKG";"3393";"";0;"320"
"696";"3U";"4608";"WUH";"3376";"CTU";"3395";"";0;"320"
"697";"3U";"4608";"WUH";"3376";"HRB";"3400";"";0;"319"
"698";"3U";"4608";"WUH";"3376";"JJN";"6386";"";0;"320"
"699";"3U";"4608";"WUH";"3376";"NNG";"3373";"";0;"319"
"700";"3U";"4608";"WUH";"3376";"NTG";"5475";"";0;"320"
"701";"3U";"4608";"WUX";"6390";"CTU";"3395";"";0;"320"
"702";"3U";"4608";"WXN";"6403";"KMG";"3382";"";0;"320"
"703";"3U";"4608";"WXN";"6403";"PEK";"3364";"";0;"320"
"704";"3U";"4608";"XIC";"3396";"CTU";"3395";"";0;"319 320"
"705";"3U";"4608";"XIY";"3379";"CKG";"3393";"";0;"319"
"706";"3U";"4608";"XIY";"3379";"CTU";"3395";"";0;"320 319"
"707";"3U";"4608";"XIY";"3379";"INC";"4085";"";0;"319"
"708";"3U";"4608";"XIY";"3379";"LHW";"6431";"";0;"319"
"709";"3U";"4608";"XIY";"3379";"LYI";"6385";"";0;"320"
"710";"3U";"4608";"XIY";"3379";"NGB";"3387";"";0;"319"
"711";"3U";"4608";"XIY";"3379";"URC";"3399";"";0;"319"
"712";"3U";"4608";"XIY";"3379";"XNN";"6366";"";0;"319"
"713";"3U";"4608";"XIY";"3379";"ZHY";"8043";"";0;"320"
"714";"3U";"4608";"XMN";"3383";"CKG";"3393";"";0;"319"
"715";"3U";"4608";"XMN";"3383";"CSX";"3371";"";0;"320"
"716";"3U";"4608";"XMN";"3383";"CTU";"3395";"";0;"320"
"717";"3U";"4608";"XMN";"3383";"JDZ";"6380";"";0;"319"
"718";"3U";"4608";"XMN";"3383";"KMG";"3382";"";0;"320"
"719";"3U";"4608";"XMN";"3383";"KOW";"6379";"";0;"319"
"720";"3U";"4608";"XNN";"6366";"CKG";"3393";"";0;"320"
"721";"3U";"4608";"XNN";"6366";"CTU";"3395";"";0;"320"
"722";"3U";"4608";"XNN";"6366";"LXA";"4097";"";0;"319"
"723";"3U";"4608";"XNN";"6366";"MIG";"6400";"";0;"320"
"724";"3U";"4608";"XNN";"6366";"XIY";"3379";"";0;"319"
"725";"3U";"4608";"XUZ";"4149";"CTU";"3395";"";0;"319"
"726";"3U";"4608";"XUZ";"4149";"DLC";"3404";"";0;"319"
"727";"3U";"4608";"XUZ";"4149";"HRB";"3400";"";0;"320 319"
"728";"3U";"4608";"XUZ";"4149";"KMG";"3382";"";0;"320"
"729";"3U";"4608";"XUZ";"4149";"KWE";"3394";"";0;"319"
"730";"3U";"4608";"YIH";"6361";"CKG";"3393";"";0;"320"
"731";"3U";"4608";"YIH";"6361";"CTU";"3395";"";0;"320"
"732";"3U";"4608";"YIH";"6361";"HKG";"3077";"";0;"320"
"733";"3U";"4608";"YIN";"6409";"URC";"3399";"";0;"319"
"734";"3U";"4608";"ZHY";"8043";"PEK";"3364";"";0;"320"
"735";"3U";"4608";"ZHY";"8043";"XIY";"3379";"";0;"320"
"736";"3U";"4608";"ZUH";"6355";"CZX";"4109";"";0;"320"
"737";"3U";"4608";"ZUH";"6355";"HAK";"4120";"";0;"320"
"738";"3Z";"\N";"AET";"6839";"FAI";"3832";"";0;""
"739";"3Z";"\N";"AKP";"6712";"AET";"6839";"";0;""
"740";"3Z";"\N";"ARC";"6729";"WBQ";"7115";"";0;""
"741";"3Z";"\N";"BTT";"3417";"AKP";"6712";"";0;""
"742";"3Z";"\N";"EAA";"7106";"FAI";"3832";"";0;""
"743";"3Z";"\N";"FAI";"3832";"BTT";"3417";"";0;""
"744";"3Z";"\N";"FAI";"3832";"EAA";"7106";"";0;""
"745";"3Z";"\N";"FAI";"3832";"FYU";"3420";"";0;""
"746";"3Z";"\N";"FYU";"3420";"VEE";"7114";"";0;""
"747";"3Z";"\N";"VEE";"7114";"ARC";"6729";"";0;""
